dataset,objective,noise_std_fraction,seed,index,x,y,label
digits,fisher_rao,0.0,101,190,-8.806036949157715,7.629621505737305,5
digits,fisher_rao,0.0,101,191,7.3886260986328125,-0.02165278233587742,6
digits,fisher_rao,0.0,101,192,0.9231966733932495,3.212170124053955,1
digits,fisher_rao,0.0,101,193,2.1880555152893066,0.6923592686653137,2
digits,fisher_rao,0.0,101,194,-3.638841152191162,3.021580457687378,9
digits,fisher_rao,0.0,101,195,4.378149032592773,6.582528114318848,4
digits,fisher_rao,0.0,101,196,-6.714941501617432,2.3924942016601562,3
digits,fisher_rao,0.0,101,197,-6.26839017868042,3.446765422821045,9
digits,fisher_rao,0.0,101,198,7.161624431610107,-0.31503134965896606,6
digits,fisher_rao,0.0,101,199,-5.420989036560059,-5.270328998565674,5
digits,kl,0.25,101,0,-1.6851192712783813,-8.104799270629883,7
digits,kl,0.25,101,1,1.3861783742904663,7.054736614227295,4
digits,kl,0.25,101,2,7.2664899826049805,-0.9218060374259949,1
digits,kl,0.25,101,3,3.2596704959869385,5.360345840454102,4
digits,kl,0.25,101,4,0.7525079846382141,-0.46889036893844604,8
digits,kl,0.25,101,5,0.16144058108329773,-0.7349731922149658,8
digits,kl,0.25,101,6,-2.1236276626586914,-3.936875820159912,5
digits,kl,0.25,101,7,-3.610499858856201,-5.887520790100098,5
digits,kl,0.25,101,8,-2.6333541870117188,-0.7019636034965515,5
digits,kl,0.25,101,9,-4.010618686676025,-1.7298362255096436,5
digits,kl,0.25,101,10,2.32791805267334,8.104787826538086,4
digits,kl,0.25,101,11,-0.7856629490852356,-1.6162351369857788,5
digits,kl,0.25,101,12,5.023190498352051,3.1023898124694824,6
digits,kl,0.25,101,13,0.6117126941680908,-7.6399006843566895,7
digits,kl,0.25,101,14,2.6906988620758057,-0.5432655215263367,2
digits,kl,0.25,101,15,7.235185146331787,2.1297764778137207,6
digits,kl,0.25,101,16,-3.792255401611328,3.054435968399048,3
digits,kl,0.25,101,17,1.6701759099960327,-3.207468032836914,1
digits,kl,0.25,101,18,3.9490771293640137,2.3833611011505127,0
digits,kl,0.25,101,19,7.696267604827881,-2.210502862930298,2
digits,kl,0.25,101,20,-6.434471607208252,-2.121795654296875,0
digits,kl,0.25,101,21,8.286337852478027,-1.9916796684265137,2
digits,kl,0.25,101,22,5.821671962738037,3.6541059017181396,6
digits,kl,0.25,101,23,-2.958486557006836,-4.235483169555664,5
digits,kl,0.25,101,24,-7.712982177734375,-2.3897905349731445,0
digits,kl,0.25,101,25,-8.17018985748291,-2.5811171531677246,0
digits,kl,0.25,101,26,6.327328681945801,-2.406932830810547,2
digits,kl,0.25,101,27,2.9808754920959473,5.795932769775391,4
digits,kl,0.25,101,28,-7.343620300292969,-1.5262172222137451,0
digits,kl,0.25,101,29,2.9904887676239014,6.182204246520996,4
digits,kl,0.25,101,30,6.421901702880859,3.9302408695220947,6
digits,kl,0.25,101,31,-5.5211405754089355,0.9078284502029419,5
digits,kl,0.25,101,32,-5.223020076751709,4.8944196701049805,3
digits,kl,0.25,101,33,6.546116828918457,-5.294951915740967,6
digits,kl,0.25,101,34,-7.104593276977539,-2.4524290561676025,0
digits,kl,0.25,101,35,-3.7137374877929688,6.943753719329834,7
digits,kl,0.25,101,36,0.27643290162086487,-3.1945812702178955,8
digits,kl,0.25,101,37,4.199891567230225,-1.579207420349121,2
digits,kl,0.25,101,38,1.7551971673965454,-3.6641736030578613,1
digits,kl,0.25,101,39,-2.475106716156006,7.8512864112854,7
digits,kl,0.25,101,40,5.833725452423096,2.272279977798462,6
digits,kl,0.25,101,41,4.990262985229492,-4.954355239868164,8
digits,kl,0.25,101,42,-7.799039840698242,-1.3885424137115479,0
digits,kl,0.25,101,43,7.879364490509033,3.6506869792938232,6
digits,kl,0.25,101,44,-4.061270713806152,1.033483862876892,9
digits,kl,0.25,101,45,-7.8638787269592285,2.188117504119873,9
digits,kl,0.25,101,46,-5.037954807281494,2.065082311630249,3
digits,kl,0.25,101,47,-3.9035818576812744,2.729433059692383,3
digits,kl,0.25,101,48,2.1092357635498047,-4.072750091552734,1
digits,kl,0.25,101,49,6.895269870758057,-2.6394031047821045,2
digits,kl,0.25,101,50,4.669406414031982,-0.8289146423339844,2
digits,kl,0.25,101,51,1.321818470954895,-4.171311855316162,1
digits,kl,0.25,101,52,-3.146101951599121,3.1986961364746094,3
digits,kl,0.25,101,53,6.4155120849609375,3.669764995574951,6
digits,kl,0.25,101,54,-8.002801895141602,-2.463958501815796,0
digits,kl,0.25,101,55,-0.6156351566314697,-1.9720577001571655,5
digits,kl,0.25,101,56,-6.921866416931152,-6.040342807769775,2
digits,kl,0.25,101,57,-2.8172409534454346,-1.5599212646484375,5
digits,kl,0.25,101,58,-4.595025539398193,2.0691542625427246,3
digits,kl,0.25,101,59,6.811472415924072,-1.176316738128662,2
digits,kl,0.25,101,60,3.5281291007995605,6.940064430236816,4
digits,kl,0.25,101,61,-1.482586145401001,-3.5404529571533203,8
digits,kl,0.25,101,62,3.434941530227661,6.624482154846191,4
digits,kl,0.25,101,63,2.2714874744415283,6.398612976074219,4
digits,kl,0.25,101,64,2.2963199615478516,5.620309829711914,4
digits,kl,0.25,101,65,2.5471668243408203,-3.366609811782837,8
digits,kl,0.25,101,66,-2.3511970043182373,-3.887347936630249,5
digits,kl,0.25,101,67,-1.3375463485717773,-7.488658428192139,7
digits,kl,0.25,101,68,6.673500061035156,2.2753920555114746,6
digits,kl,0.25,101,69,0.4273693561553955,-0.5490758419036865,8
digits,kl,0.25,101,70,1.799794316291809,3.474379301071167,4
digits,kl,0.25,101,71,-1.2611994743347168,-7.533420562744141,7
digits,kl,0.25,101,72,0.5449771285057068,-0.3239768147468567,8
digits,kl,0.25,101,73,5.7494940757751465,3.0257771015167236,6
digits,kl,0.25,101,74,0.6455961465835571,-6.208979606628418,7
digits,kl,0.25,101,75,0.6472145318984985,7.531983375549316,4
digits,kl,0.25,101,76,-7.194126129150391,-2.0352494716644287,0
digits,kl,0.25,101,77,-6.267190933227539,-6.15443229675293,2
digits,kl,0.25,101,78,-4.854264259338379,3.2954294681549072,3
digits,kl,0.25,101,79,2.817854881286621,-3.961211681365967,1
digits,kl,0.25,101,80,-3.5890650749206543,-5.918292045593262,5
digits,kl,0.25,101,81,-3.404109001159668,-3.001614570617676,5
digits,kl,0.25,101,82,8.114933967590332,-1.307389497756958,1
digits,kl,0.25,101,83,-5.201937675476074,2.9917616844177246,3
digits,kl,0.25,101,84,-2.444997787475586,7.8555073738098145,7
digits,kl,0.25,101,85,7.1013031005859375,-0.6315221786499023,1
digits,kl,0.25,101,86,-3.594331979751587,2.0924673080444336,3
digits,kl,0.25,101,87,2.223905324935913,-3.9962966442108154,1
digits,kl,0.25,101,88,3.8927884101867676,-0.3723616302013397,2
digits,kl,0.25,101,89,8.265511512756348,-1.4010519981384277,1
digits,kl,0.25,101,90,0.5428273677825928,2.3629684448242188,9
digits,kl,0.25,101,91,-5.368109226226807,1.9504302740097046,9
digits,kl,0.25,101,92,1.9558346271514893,5.493460655212402,4
digits,kl,0.25,101,93,5.171395778656006,-4.595041751861572,8
digits,kl,0.25,101,94,-3.122624158859253,-1.1200867891311646,5
digits,kl,0.25,101,95,-3.857248067855835,-1.4850661754608154,5
digits,kl,0.25,101,96,0.7205184698104858,7.9343671798706055,4
digits,kl,0.25,101,97,-3.7004401683807373,6.958401679992676,7
digits,kl,0.25,101,98,-6.736993312835693,-2.1714677810668945,0
digits,kl,0.25,101,99,-0.4936160743236542,2.990799903869629,8
digits,kl,0.25,101,100,-4.497755527496338,-2.1251516342163086,5
digits,kl,0.25,101,101,5.316934585571289,-4.364653587341309,8
digits,kl,0.25,101,102,0.19375424087047577,-0.4453784227371216,8
digits,kl,0.25,101,103,-1.268883466720581,-7.006971836090088,3
digits,kl,0.25,101,104,5.66212797164917,-1.3363990783691406,2
digits,kl,0.25,101,105,1.4096338748931885,-2.6949284076690674,1
digits,kl,0.25,101,106,7.346614837646484,5.834378719329834,6
digits,kl,0.25,101,107,-4.576259613037109,3.0425872802734375,3
digits,kl,0.25,101,108,-7.67717170715332,-0.04156412556767464,9
digits,kl,0.25,101,109,-0.7286538481712341,3.678148031234741,1
digits,kl,0.25,101,110,2.6990139484405518,-0.518926203250885,2
digits,kl,0.25,101,111,5.706346035003662,3.523756742477417,6
digits,kl,0.25,101,112,-6.650149345397949,1.67789888381958,9
digits,kl,0.25,101,113,1.620840072631836,-3.770176887512207,1
digits,kl,0.25,101,114,3.1683857440948486,-1.6462346315383911,2
digits,kl,0.25,101,115,1.3869807720184326,-8.153461456298828,7
digits,kl,0.25,101,116,2.3536391258239746,-3.747835636138916,1
digits,kl,0.25,101,117,4.226499080657959,-0.6606642603874207,2
digits,kl,0.25,101,118,0.8810976147651672,-0.10356402397155762,8
digits,kl,0.25,101,119,-5.501732349395752,0.5657925605773926,9
digits,kl,0.25,101,120,-1.1517019271850586,0.07492043077945709,8
digits,kl,0.25,101,121,0.18772263824939728,-7.3087334632873535,7
digits,kl,0.25,101,122,-7.2357282638549805,2.7153894901275635,9
digits,kl,0.25,101,123,-6.357179164886475,2.1411139965057373,9
digits,kl,0.25,101,124,-0.9722435474395752,2.705165386199951,8
digits,kl,0.25,101,125,-1.2886370420455933,-4.368015766143799,5
digits,kl,0.25,101,126,-2.5053188800811768,1.2910460233688354,3
digits,kl,0.25,101,127,-0.5248444080352783,3.881674289703369,1
digits,kl,0.25,101,128,-3.524578809738159,3.9774563312530518,3
digits,kl,0.25,101,129,1.1346609592437744,4.915122032165527,0
digits,kl,0.25,101,130,5.509766578674316,2.726135492324829,6
digits,kl,0.25,101,131,6.648092746734619,5.265677452087402,6
digits,kl,0.25,101,132,0.42251259088516235,7.725338459014893,4
digits,kl,0.25,101,133,-3.446755886077881,-1.4576287269592285,5
digits,kl,0.25,101,134,-6.505889415740967,1.7327748537063599,9
digits,kl,0.25,101,135,-0.7136064767837524,3.858880043029785,1
digits,kl,0.25,101,136,-6.591865062713623,3.850257158279419,9
digits,kl,0.25,101,137,-5.4407854080200195,0.2635994255542755,9
digits,kl,0.25,101,138,2.7224748134613037,4.591062068939209,4
digits,kl,0.25,101,139,-8.553489685058594,-2.7709879875183105,0
digits,kl,0.25,101,140,5.135356426239014,-4.494858741760254,8
digits,kl,0.25,101,141,7.328705787658691,-2.3711130619049072,2
digits,kl,0.25,101,142,-7.688683032989502,-1.8082195520401,0
digits,kl,0.25,101,143,-7.216956615447998,2.3703105449676514,9
digits,kl,0.25,101,144,0.8621707558631897,-2.4973325729370117,8
digits,kl,0.25,101,145,0.623990535736084,2.1395275592803955,9
digits,kl,0.25,101,146,-2.615548849105835,2.1062214374542236,3
digits,kl,0.25,101,147,-7.842006683349609,-1.413709282875061,0
digits,kl,0.25,101,148,-1.06492018699646,4.7882232666015625,1
digits,kl,0.25,101,149,1.4876846075057983,6.993242263793945,4
digits,kl,0.25,101,150,-2.6528003215789795,1.964708924293518,3
digits,kl,0.25,101,151,-6.873416423797607,-6.018205165863037,2
digits,kl,0.25,101,152,0.834153413772583,-6.229422569274902,7
digits,kl,0.25,101,153,-3.097493886947632,-1.4777662754058838,5
digits,kl,0.25,101,154,2.5487849712371826,8.440083503723145,4
digits,kl,0.25,101,155,4.281951904296875,-1.2604142427444458,2
digits,kl,0.25,101,156,0.26671525835990906,-7.4859771728515625,7
digits,kl,0.25,101,157,0.8509988784790039,-6.222945690155029,7
digits,kl,0.25,101,158,2.2239701747894287,-4.154193878173828,1
digits,kl,0.25,101,159,-4.354682922363281,2.413395881652832,3
digits,kl,0.25,101,160,1.2545249462127686,3.015348434448242,7
digits,kl,0.25,101,161,0.9683818817138672,-6.028578758239746,7
digits,kl,0.25,101,162,-4.592869281768799,-2.528998851776123,5
digits,kl,0.25,101,163,1.086470365524292,-5.86819314956665,7
digits,kl,0.25,101,164,-2.819331645965576,-3.385725498199463,5
digits,kl,0.25,101,165,-3.4234390258789062,3.7931931018829346,3
digits,kl,0.25,101,166,3.574040412902832,-0.4211104214191437,2
digits,kl,0.25,101,167,3.0072038173675537,-6.420793056488037,4
digits,kl,0.25,101,168,-5.7067952156066895,1.4330309629440308,9
digits,kl,0.25,101,169,4.685328483581543,3.060955047607422,6
digits,kl,0.25,101,170,-0.6792140603065491,0.21614882349967957,8
digits,kl,0.25,101,171,7.3320512771606445,5.957509994506836,9
digits,kl,0.25,101,172,1.755570888519287,6.783536911010742,4
digits,kl,0.25,101,173,-6.533781051635742,2.7051730155944824,9
digits,kl,0.25,101,174,6.713943958282471,2.4308409690856934,6
digits,kl,0.25,101,175,1.5940908193588257,-3.1163148880004883,1
digits,kl,0.25,101,176,6.487468242645264,2.5800158977508545,6
digits,kl,0.25,101,177,-4.69211483001709,1.0776559114456177,9
digits,kl,0.25,101,178,7.463910102844238,-2.134401321411133,2
digits,kl,0.25,101,179,-3.545130968093872,-5.952760696411133,5
digits,kl,0.25,101,180,-7.757448196411133,0.4134193956851959,9
digits,kl,0.25,101,181,-7.785075664520264,-2.6344454288482666,0
digits,kl,0.25,101,182,7.184237480163574,2.14939546585083,6
digits,kl,0.25,101,183,-0.015313168056309223,7.89116907119751,4
digits,kl,0.25,101,184,-4.866576194763184,0.3792279064655304,9
digits,kl,0.25,101,185,-8.10997486114502,-2.331723928451538,0
digits,kl,0.25,101,186,1.093806505203247,5.112994194030762,4
digits,kl,0.25,101,187,4.136456489562988,-4.9033098220825195,1
digits,kl,0.25,101,188,-6.361691951751709,-6.133096694946289,2
digits,kl,0.25,101,189,7.013688564300537,-2.542156219482422,2
digits,kl,0.25,101,190,-3.7005341053009033,-6.092353343963623,5
digits,kl,0.25,101,191,6.774556636810303,3.2909469604492188,6
digits,kl,0.25,101,192,-0.8822888135910034,4.494978427886963,1
digits,kl,0.25,101,193,4.7661919593811035,-5.412596225738525,2
digits,kl,0.25,101,194,-4.822934627532959,0.6962241530418396,9
digits,kl,0.25,101,195,2.5005223751068115,5.75204610824585,4
digits,kl,0.25,101,196,-5.135666847229004,3.4380435943603516,3
digits,kl,0.25,101,197,-6.1842474937438965,3.038771629333496,9
digits,kl,0.25,101,198,6.936824321746826,3.515500068664551,6
digits,kl,0.25,101,199,-2.8643569946289062,-4.280425548553467,5
digits,fisher_rao,0.25,101,0,-2.2125282287597656,-8.29725456237793,7
digits,fisher_rao,0.25,101,1,3.857023239135742,5.843559265136719,4
digits,fisher_rao,0.25,101,2,6.828212261199951,-3.7002031803131104,1
digits,fisher_rao,0.25,101,3,5.72203254699707,7.502649307250977,4
digits,fisher_rao,0.25,101,4,-0.041134223341941833,-0.6182160377502441,8
digits,fisher_rao,0.25,101,5,-0.49035072326660156,-0.9482826590538025,8
digits,fisher_rao,0.25,101,6,-4.142504692077637,-5.2598066329956055,5
digits,fisher_rao,0.25,101,7,-6.434208393096924,-6.0258612632751465,5
digits,fisher_rao,0.25,101,8,-6.80570125579834,8.649364471435547,5
digits,fisher_rao,0.25,101,9,-4.914315700531006,-2.039238452911377,5
digits,fisher_rao,0.25,101,10,6.8273234367370605,5.335874080657959,4
digits,fisher_rao,0.25,101,11,-1.0228830575942993,-2.8300247192382812,5
digits,fisher_rao,0.25,101,12,4.881042957305908,1.9017747640609741,6
digits,fisher_rao,0.25,101,13,-0.013205183669924736,-7.399108409881592,7
digits,fisher_rao,0.25,101,14,4.07891845703125,-6.1923136711120605,2
digits,fisher_rao,0.25,101,15,5.950650215148926,0.0731775164604187,6
digits,fisher_rao,0.25,101,16,-7.505807876586914,0.7709775567054749,3
digits,fisher_rao,0.25,101,17,1.7195450067520142,-3.1062281131744385,1
digits,fisher_rao,0.25,101,18,0.3696111738681793,3.507200241088867,0
digits,fisher_rao,0.25,101,19,7.474048614501953,-4.72714376449585,2
digits,fisher_rao,0.25,101,20,-2.0276641845703125,3.677561044692993,0
digits,fisher_rao,0.25,101,21,7.993751525878906,-4.299219131469727,2
digits,fisher_rao,0.25,101,22,6.012058258056641,2.030212879180908,6
digits,fisher_rao,0.25,101,23,-4.934593200683594,-5.050497531890869,5
digits,fisher_rao,0.25,101,24,-1.180099368095398,4.3086371421813965,0
digits,fisher_rao,0.25,101,25,-0.8526734113693237,4.347909927368164,0
digits,fisher_rao,0.25,101,26,6.490231990814209,-5.641561985015869,2
digits,fisher_rao,0.25,101,27,5.515990734100342,6.949751853942871,4
digits,fisher_rao,0.25,101,28,-2.0979583263397217,4.553072452545166,0
digits,fisher_rao,0.25,101,29,5.674251556396484,6.6399126052856445,4
digits,fisher_rao,0.25,101,30,6.675693511962891,2.04103422164917,6
digits,fisher_rao,0.25,101,31,-4.8785786628723145,2.132883071899414,5
digits,fisher_rao,0.25,101,32,-9.237918853759766,2.090773582458496,3
digits,fisher_rao,0.25,101,33,3.3367602825164795,1.675521731376648,6
digits,fisher_rao,0.25,101,34,-1.3428701162338257,3.8698627948760986,0
digits,fisher_rao,0.25,101,35,-3.4038286209106445,8.101253509521484,7
digits,fisher_rao,0.25,101,36,1.0807479619979858,-2.176806688308716,8
digits,fisher_rao,0.25,101,37,5.1772379875183105,-8.231226921081543,2
digits,fisher_rao,0.25,101,38,2.2214393615722656,-3.5529568195343018,1
digits,fisher_rao,0.25,101,39,-2.239523410797119,8.75119686126709,7
digits,fisher_rao,0.25,101,40,5.126354217529297,1.0960910320281982,6
digits,fisher_rao,0.25,101,41,2.1280901432037354,0.3332659900188446,8
digits,fisher_rao,0.25,101,42,-1.938429594039917,4.913663387298584,0
digits,fisher_rao,0.25,101,43,7.223372459411621,0.2734312415122986,6
digits,fisher_rao,0.25,101,44,-5.504262447357178,0.9937272667884827,9
digits,fisher_rao,0.25,101,45,-6.034605979919434,4.680224418640137,9
digits,fisher_rao,0.25,101,46,-6.196394920349121,2.0570638179779053,3
digits,fisher_rao,0.25,101,47,-7.2214765548706055,0.9063834547996521,3
digits,fisher_rao,0.25,101,48,2.1651055812835693,-4.032849311828613,1
digits,fisher_rao,0.25,101,49,7.119611740112305,-5.5342583656311035,2
digits,fisher_rao,0.25,101,50,5.265727996826172,-7.411381721496582,2
digits,fisher_rao,0.25,101,51,2.7549479007720947,-3.4949498176574707,1
digits,fisher_rao,0.25,101,52,-7.829425811767578,-0.04632391780614853,3
digits,fisher_rao,0.25,101,53,6.514688491821289,1.8543906211853027,6
digits,fisher_rao,0.25,101,54,-1.0660829544067383,4.657836437225342,0
digits,fisher_rao,0.25,101,55,-0.8180521726608276,-3.039848804473877,5
digits,fisher_rao,0.25,101,56,-9.658534049987793,-2.397526741027832,2
digits,fisher_rao,0.25,101,57,-3.9443795680999756,-1.753366231918335,5
digits,fisher_rao,0.25,101,58,-6.368397235870361,1.6759982109069824,3
digits,fisher_rao,0.25,101,59,6.495462417602539,-4.194128036499023,2
digits,fisher_rao,0.25,101,60,6.575349807739258,6.596530437469482,4
digits,fisher_rao,0.25,101,61,-3.6508097648620605,-5.015198707580566,8
digits,fisher_rao,0.25,101,62,6.358100414276123,6.624712944030762,4
digits,fisher_rao,0.25,101,63,4.998673439025879,6.1638007164001465,4
digits,fisher_rao,0.25,101,64,5.102847576141357,6.657093524932861,4
digits,fisher_rao,0.25,101,65,1.4215123653411865,-3.8393237590789795,8
digits,fisher_rao,0.25,101,66,-4.372442245483398,-4.997628211975098,5
digits,fisher_rao,0.25,101,67,-2.1439130306243896,-7.6929931640625,7
digits,fisher_rao,0.25,101,68,5.738036632537842,0.5609686970710754,6
digits,fisher_rao,0.25,101,69,-0.504375159740448,-0.6559453010559082,8
digits,fisher_rao,0.25,101,70,5.084656238555908,8.442438125610352,4
digits,fisher_rao,0.25,101,71,-2.03352689743042,-7.739726543426514,7
digits,fisher_rao,0.25,101,72,-0.361425518989563,-0.4915725588798523,8
digits,fisher_rao,0.25,101,73,5.6511335372924805,1.6457597017288208,6
digits,fisher_rao,0.25,101,74,0.016312139108777046,-6.1143951416015625,7
digits,fisher_rao,0.25,101,75,3.0429954528808594,5.445324420928955,4
digits,fisher_rao,0.25,101,76,-1.7557599544525146,4.292596817016602,0
digits,fisher_rao,0.25,101,77,-9.067289352416992,-2.186152219772339,2
digits,fisher_rao,0.25,101,78,-7.482571601867676,1.8191275596618652,3
digits,fisher_rao,0.25,101,79,1.5548652410507202,-4.358970642089844,1
digits,fisher_rao,0.25,101,80,-6.465817928314209,-6.062543869018555,5
digits,fisher_rao,0.25,101,81,-5.039168834686279,-3.7112860679626465,5
digits,fisher_rao,0.25,101,82,7.620944023132324,-3.773960828781128,1
digits,fisher_rao,0.25,101,83,-7.1419596672058105,2.2373976707458496,3
digits,fisher_rao,0.25,101,84,-2.2192814350128174,8.749228477478027,7
digits,fisher_rao,0.25,101,85,6.394076824188232,-3.467721700668335,1
digits,fisher_rao,0.25,101,86,-6.606850624084473,0.5057588815689087,3
digits,fisher_rao,0.25,101,87,2.0653738975524902,-4.048605442047119,1
digits,fisher_rao,0.25,101,88,4.3634796142578125,-7.54187536239624,2
digits,fisher_rao,0.25,101,89,7.762813091278076,-3.813145160675049,1
digits,fisher_rao,0.25,101,90,-2.5820770263671875,-4.446908950805664,9
digits,fisher_rao,0.25,101,91,-5.820418834686279,2.15238094329834,9
digits,fisher_rao,0.25,101,92,4.862414836883545,6.422281265258789,4
digits,fisher_rao,0.25,101,93,2.4456615447998047,0.13517796993255615,8
digits,fisher_rao,0.25,101,94,-4.344086170196533,-2.321728467941284,5
digits,fisher_rao,0.25,101,95,-4.769774913787842,-1.832831859588623,5
digits,fisher_rao,0.25,101,96,-7.536614894866943,-9.78119945526123,4
digits,fisher_rao,0.25,101,97,-3.3841092586517334,8.132068634033203,7
digits,fisher_rao,0.25,101,98,-1.7667354345321655,3.7770979404449463,0
digits,fisher_rao,0.25,101,99,0.5372058749198914,8.944432258605957,8
digits,fisher_rao,0.25,101,100,-5.504705905914307,-2.7709929943084717,5
digits,fisher_rao,0.25,101,101,2.674278974533081,0.22574806213378906,8
digits,fisher_rao,0.25,101,102,-0.4778994619846344,-0.6065026521682739,8
digits,fisher_rao,0.25,101,103,-2.2480356693267822,-7.278675556182861,3
digits,fisher_rao,0.25,101,104,5.142988681793213,-5.5011067390441895,2
digits,fisher_rao,0.25,101,105,2.113861083984375,-2.613919496536255,1
digits,fisher_rao,0.25,101,106,9.120211601257324,0.4767999053001404,6
digits,fisher_rao,0.25,101,107,-7.251596450805664,1.5558042526245117,3
digits,fisher_rao,0.25,101,108,-3.6753361225128174,4.843308925628662,9
digits,fisher_rao,0.25,101,109,1.2478362321853638,8.981298446655273,1
digits,fisher_rao,0.25,101,110,4.246572494506836,-6.1172003746032715,2
digits,fisher_rao,0.25,101,111,5.820067405700684,1.8895059823989868,6
digits,fisher_rao,0.25,101,112,-5.568889617919922,3.4271628856658936,9
digits,fisher_rao,0.25,101,113,2.319995403289795,-3.4509127140045166,1
digits,fisher_rao,0.25,101,114,3.302992820739746,-6.190038681030273,2
digits,fisher_rao,0.25,101,115,1.7904223203659058,-7.981235027313232,7
digits,fisher_rao,0.25,101,116,1.8060815334320068,-3.971111297607422,1
digits,fisher_rao,0.25,101,117,4.778654098510742,-7.238925933837891,2
digits,fisher_rao,0.25,101,118,0.17050057649612427,-0.2719723880290985,8
digits,fisher_rao,0.25,101,119,-4.4770827293396,1.865017056465149,9
digits,fisher_rao,0.25,101,120,-2.1279101371765137,-0.22512058913707733,8
digits,fisher_rao,0.25,101,121,-0.50827556848526,-7.192167282104492,7
digits,fisher_rao,0.25,101,122,-6.4268999099731445,4.038451194763184,9
digits,fisher_rao,0.25,101,123,-5.935274124145508,3.198399543762207,9
digits,fisher_rao,0.25,101,124,-2.1693167686462402,-2.1874032020568848,8
digits,fisher_rao,0.25,101,125,-3.2758662700653076,-6.167234897613525,5
digits,fisher_rao,0.25,101,126,-6.865489482879639,-0.5020539164543152,3
digits,fisher_rao,0.25,101,127,1.423957347869873,9.081259727478027,1
digits,fisher_rao,0.25,101,128,-8.298783302307129,0.4521434009075165,3
digits,fisher_rao,0.25,101,129,4.214601993560791,4.604050159454346,0
digits,fisher_rao,0.25,101,130,5.186429023742676,1.5034401416778564,6
digits,fisher_rao,0.25,101,131,8.666426658630371,0.8324354290962219,6
digits,fisher_rao,0.25,101,132,2.632551908493042,5.464724540710449,4
digits,fisher_rao,0.25,101,133,-4.579922199249268,-2.352592945098877,5
digits,fisher_rao,0.25,101,134,-5.395565509796143,3.3359227180480957,9
digits,fisher_rao,0.25,101,135,1.3101069927215576,8.906401634216309,1
digits,fisher_rao,0.25,101,136,-7.810433864593506,3.672440767288208,9
digits,fisher_rao,0.25,101,137,-4.18945837020874,1.7138428688049316,9
digits,fisher_rao,0.25,101,138,5.39364767074585,7.945384979248047,4
digits,fisher_rao,0.25,101,139,-0.490864634513855,4.285547733306885,0
digits,fisher_rao,0.25,101,140,2.358494997024536,0.06559886038303375,8
digits,fisher_rao,0.25,101,141,7.3097615242004395,-5.066348552703857,2
digits,fisher_rao,0.25,101,142,-1.6967729330062866,4.520405292510986,0
digits,fisher_rao,0.25,101,143,-6.087828159332275,3.9827959537506104,9
digits,fisher_rao,0.25,101,144,1.1401346921920776,-2.68585467338562,8
digits,fisher_rao,0.25,101,145,-2.646125316619873,-4.623913288116455,9
digits,fisher_rao,0.25,101,146,-6.620922565460205,-0.2818624675273895,3
digits,fisher_rao,0.25,101,147,-1.9289171695709229,5.021458148956299,0
digits,fisher_rao,0.25,101,148,0.9319525361061096,8.237662315368652,1
digits,fisher_rao,0.25,101,149,3.892007827758789,5.927822589874268,4
digits,fisher_rao,0.25,101,150,-6.199254989624023,-0.1936575472354889,3
digits,fisher_rao,0.25,101,151,-9.532120704650879,-2.320603132247925,2
digits,fisher_rao,0.25,101,152,0.15273350477218628,-6.065847873687744,7
digits,fisher_rao,0.25,101,153,-4.196441173553467,-1.8820995092391968,5
digits,fisher_rao,0.25,101,154,7.057877540588379,5.17297887802124,4
digits,fisher_rao,0.25,101,155,5.118579387664795,-7.596087455749512,2
digits,fisher_rao,0.25,101,156,-0.4316701292991638,-7.350281715393066,7
digits,fisher_rao,0.25,101,157,0.1663980782032013,-6.03632116317749,7
digits,fisher_rao,0.25,101,158,2.123161554336548,-4.078131675720215,1
digits,fisher_rao,0.25,101,159,-6.7764387130737305,1.137462854385376,3
digits,fisher_rao,0.25,101,160,1.4718623161315918,6.943619728088379,7
digits,fisher_rao,0.25,101,161,0.31222003698349,-5.849070072174072,7
digits,fisher_rao,0.25,101,162,-5.698966026306152,-3.0737597942352295,5
digits,fisher_rao,0.25,101,163,0.3885320723056793,-5.803003311157227,7
digits,fisher_rao,0.25,101,164,-4.822434425354004,-4.181943893432617,5
digits,fisher_rao,0.25,101,165,-8.12067699432373,0.3083168864250183,3
digits,fisher_rao,0.25,101,166,4.174178600311279,-7.251515865325928,2
digits,fisher_rao,0.25,101,167,8.759111404418945,-9.328814506530762,4
digits,fisher_rao,0.25,101,168,-5.213981628417969,2.515026330947876,9
digits,fisher_rao,0.25,101,169,4.506857395172119,2.079728603363037,6
digits,fisher_rao,0.25,101,170,-1.5299419164657593,-1.1950688362121582,8
digits,fisher_rao,0.25,101,171,9.301830291748047,0.48115381598472595,9
digits,fisher_rao,0.25,101,172,4.354645252227783,5.822895050048828,4
digits,fisher_rao,0.25,101,173,-6.423726558685303,3.3511807918548584,9
digits,fisher_rao,0.25,101,174,5.854703426361084,0.63826984167099,6
digits,fisher_rao,0.25,101,175,2.0791852474212646,-2.948637008666992,1
digits,fisher_rao,0.25,101,176,5.750502586364746,0.864909291267395,6
digits,fisher_rao,0.25,101,177,-5.174840927124023,1.3464146852493286,9
digits,fisher_rao,0.25,101,178,7.21851921081543,-4.794976234436035,2
digits,fisher_rao,0.25,101,179,-6.537373065948486,-6.131133556365967,5
